failure_id,trial_id,source_trial_id,robustness_family,replay_mode,transformation_id,mitigation_id,source_model_id,model_id,payload_name,prompt_category,segment_index,failure_category,failure_mechanism,mechanism_basis,mechanism_scope,first_differing_position,expected_token_id,recovered_token_id,expected_rank,recovered_rank,alphabet_size_B,recovered_rank_out_of_bound,token_length_changed,rank_length_changed,context_sha256,boundary_start_offset,boundary_end_offset,divergence_fields_availability
failure__09f88b10ebda736729a81f74,revision_v1_robustness_v2_payload_fidelity_v2__8ff7903842ad1b4884a3,revision_v1_primary_v2_payload_fidelity_v2__f14de4ff7fb990b512b6,raw_transmission,transformed_text_retokenized,character_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,personal_narrative_blog,1,raw_transmission,content_edit_tokenization_divergence,character_deletion,descriptive_first_divergence_not_causal_proof,3,1049.0,410.0,16,2614.0,16,True,False,False,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__996404b08502a36025249922,revision_v1_robustness_v2_payload_fidelity_v2__34c8cec71f3840303326,revision_v1_primary_v2_payload_fidelity_v2__f14de4ff7fb990b512b6,raw_transmission,transformed_text_retokenized,token_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,personal_narrative_blog,0,raw_transmission,content_edit_tokenization_divergence,token_deletion,descriptive_first_divergence_not_causal_proof,1,5644.0,382.0,16,481.0,16,True,False,False,55ccec68854352746c2089208c54da9e0b24ac8c3f03cec88e3a7b028661ebf5,0,8,recorded
failure__25dab0a8b3342d35a47ef10b,revision_v1_robustness_v2_payload_fidelity_v2__fca3944fcc217d21ea09,revision_v1_primary_v2_payload_fidelity_v2__f14de4ff7fb990b512b6,raw_transmission,transformed_text_retokenized,paraphrase,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,personal_narrative_blog,0,raw_transmission,semantic_rewrite_divergence,paraphrase transformation,descriptive_first_divergence_not_causal_proof,0,2893.0,35698.0,12,61.0,16,True,False,False,55ccec68854352746c2089208c54da9e0b24ac8c3f03cec88e3a7b028661ebf5,0,8,recorded
failure__7e13377b1e251b4a50f2eb9b,revision_v1_robustness_v2_payload_fidelity_v2__545498f7a158b77dd219,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,line_endings,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,raw_transmission,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,633.0,2634.0,9,,16,False,False,True,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__fd84e0ac34c66b0d9b1a276c,revision_v1_robustness_v2_payload_fidelity_v2__a14d9c9c96e2b31e8ae3,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,whitespace_trim,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,2893.0,3513.0,9,11983.0,16,True,False,False,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__dab32aeb739e2282e77ef43c,revision_v1_robustness_v2_payload_fidelity_v2__266e85efd05145744a29,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,whitespace_collapse,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,2893.0,3513.0,9,11983.0,16,True,False,False,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__ec2090b648d50b5d7aa1acb0,revision_v1_robustness_v2_payload_fidelity_v2__39e917daf372feffae5a,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,quote_conversion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,1,raw_transmission,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,1,2351.0,3207.0,9,17.0,16,True,False,False,fb47916f6f2d7e49bf52943d1ae7f3d7e064a148f69aadc66aa3d8558089b0c2,0,8,recorded
failure__80f41ebaafebb8ea391cf9dc,revision_v1_robustness_v2_payload_fidelity_v2__3b1971ded2db74618e91,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,markdown_copy_paste,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,raw_transmission,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,2893.0,29.0,9,,16,False,False,True,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__0e51dac9174e78479fa7770d,revision_v1_robustness_v2_payload_fidelity_v2__c9d5dfa0e1ac44aacd98,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,character_insertion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,raw_transmission,content_edit_tokenization_divergence,character_insertion,descriptive_first_divergence_not_causal_proof,6,264.0,3944.0,7,9554.0,16,True,False,False,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__b21dca70df0a5428f29c7bc1,revision_v1_robustness_v2_payload_fidelity_v2__c989eab6b43095d70610,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,character_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,1,raw_transmission,content_edit_tokenization_divergence,character_deletion,descriptive_first_divergence_not_causal_proof,0,1472.0,44188.0,15,1793.0,16,True,False,False,fb47916f6f2d7e49bf52943d1ae7f3d7e064a148f69aadc66aa3d8558089b0c2,0,8,recorded
failure__e5c9781aabe5d51b3844f902,revision_v1_robustness_v2_payload_fidelity_v2__f14d228f6bc2cf002985,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,character_substitution,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,raw_transmission,content_edit_tokenization_divergence,character_substitution,descriptive_first_divergence_not_causal_proof,7,2294.0,865.0,3,3825.0,16,True,False,False,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__50a3a28164525c856940e302,revision_v1_robustness_v2_payload_fidelity_v2__b1faeaa21f0015041f4c,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,token_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,raw_transmission,content_edit_tokenization_divergence,token_deletion,descriptive_first_divergence_not_causal_proof,2,13.0,633.0,10,104.0,16,True,False,False,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__2fe11988bd1c560e31da624b,revision_v1_robustness_v2_payload_fidelity_v2__e3d6081e6aaedda5e888,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,raw_transmission,transformed_text_retokenized,paraphrase,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,raw_transmission,semantic_rewrite_divergence,paraphrase transformation,descriptive_first_divergence_not_causal_proof,0,2893.0,3296.0,9,93.0,16,True,False,False,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,0,8,recorded
failure__2b5e0293010416866a6464a9,revision_v1_robustness_v2_payload_fidelity_v2__0d2afc51481691487d07,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,raw_transmission,transformed_text_retokenized,line_endings,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,1,raw_transmission,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,3677.0,570.0,2,,16,False,False,True,3af9a0570b18a7e4a63bbf9d1171588e71a2f6f04cdcc163afa7c759ebabcb74,0,8,recorded
failure__244543bd45cbf0252468ba68,revision_v1_robustness_v2_payload_fidelity_v2__33e84b1365224c8bde4c,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,raw_transmission,transformed_text_retokenized,whitespace_trim,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,9842.0,8144.0,5,1622.0,16,True,False,False,fb47916f6f2d7e49bf52943d1ae7f3d7e064a148f69aadc66aa3d8558089b0c2,0,8,recorded
failure__20fc18e1bbf3521350e533b5,revision_v1_robustness_v2_payload_fidelity_v2__41564f14fa3d1f07692f,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,raw_transmission,transformed_text_retokenized,whitespace_collapse,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,9842.0,8144.0,5,1622.0,16,True,False,False,fb47916f6f2d7e49bf52943d1ae7f3d7e064a148f69aadc66aa3d8558089b0c2,0,8,recorded
failure__6a8fc09714f86a6c5b8e6512,revision_v1_robustness_v2_payload_fidelity_v2__f27e9e8d206b3657c588,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,raw_transmission,transformed_text_retokenized,markdown_copy_paste,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,0,raw_transmission,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,9842.0,29.0,5,,16,False,False,True,fb47916f6f2d7e49bf52943d1ae7f3d7e064a148f69aadc66aa3d8558089b0c2,0,8,recorded
failure__7964d7972d5d369b3dc4a56c,revision_v1_robustness_v2_payload_fidelity_v2__57d043e5477acabe70be,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,raw_transmission,transformed_text_retokenized,character_insertion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,0,raw_transmission,content_edit_tokenization_divergence,character_insertion,descriptive_first_divergence_not_causal_proof,6,439.0,76262.0,7,103321.0,16,True,False,False,fb47916f6f2d7e49bf52943d1ae7f3d7e064a148f69aadc66aa3d8558089b0c2,0,8,recorded
failure__ae845168c62ccfb31c2526a1,revision_v1_robustness_v2_payload_fidelity_v2__f596bd16da05442e8b67,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,raw_transmission,transformed_text_retokenized,character_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,0,raw_transmission,content_edit_tokenization_divergence,character_deletion,descriptive_first_divergence_not_causal_proof,2,2613.0,384.0,10,85.0,16,True,False,False,fb47916f6f2d7e49bf52943d1ae7f3d7e064a148f69aadc66aa3d8558089b0c2,0,8,recorded
failure__6397e8ee9684e2ffa582e461,revision_v1_robustness_v2_payload_fidelity_v2__7ca16e80f16404e2c45b,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,raw_transmission,transformed_text_retokenized,character_substitution,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,1,raw_transmission,content_edit_tokenization_divergence,character_substitution,descriptive_first_divergence_not_causal_proof,1,13617.0,67794.0,5,2616.0,16,True,False,False,3af9a0570b18a7e4a63bbf9d1171588e71a2f6f04cdcc163afa7c759ebabcb74,0,8,recorded
failure__219680a60342b147a9adb343,revision_v1_robustness_v2_payload_fidelity_v2__73578e36ee8fac07f414,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,raw_transmission,transformed_text_retokenized,paraphrase,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,0,raw_transmission,semantic_rewrite_divergence,paraphrase transformation,descriptive_first_divergence_not_causal_proof,0,9842.0,19182.0,5,2260.0,16,True,False,False,fb47916f6f2d7e49bf52943d1ae7f3d7e064a148f69aadc66aa3d8558089b0c2,0,8,recorded
failure__4bfcd2cffc9c34076793507e,revision_v1_robustness_v2_payload_fidelity_v2__0cee9a169ee879639106,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,raw_transmission,transformed_text_retokenized,line_endings,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,professional_communication,1,raw_transmission,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,198.0,319.0,4,,16,False,False,True,979690eefcf7386fa0fd4e9c83f5cf417d6961a7eb2e42098933c0b7b9764308,0,8,recorded
failure__c5ac35a8e64c7d72bffff1e6,revision_v1_robustness_v2_payload_fidelity_v2__d980c1b5dd4bc30a39a0,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,raw_transmission,transformed_text_retokenized,whitespace_trim,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,professional_communication,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,2893.0,3513.0,4,5004.0,16,True,False,False,3af9a0570b18a7e4a63bbf9d1171588e71a2f6f04cdcc163afa7c759ebabcb74,0,8,recorded
failure__a09043e43986b0c19a26d827,revision_v1_robustness_v2_payload_fidelity_v2__b8bf1eb20969c234a5e7,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,raw_transmission,transformed_text_retokenized,whitespace_collapse,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,professional_communication,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,2893.0,3513.0,4,5004.0,16,True,False,False,3af9a0570b18a7e4a63bbf9d1171588e71a2f6f04cdcc163afa7c759ebabcb74,0,8,recorded
failure__52f363297330650a333cb643,revision_v1_robustness_v2_payload_fidelity_v2__70d50e918080d3b4f241,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,raw_transmission,transformed_text_retokenized,markdown_copy_paste,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,professional_communication,0,raw_transmission,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,2893.0,29.0,4,,16,False,False,True,3af9a0570b18a7e4a63bbf9d1171588e71a2f6f04cdcc163afa7c759ebabcb74,0,8,recorded
failure__96e6d50ac3eda9094f30c417,revision_v1_robustness_v2_payload_fidelity_v2__dda96b4ca088ff492758,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,raw_transmission,transformed_text_retokenized,character_insertion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,professional_communication,2,raw_transmission,content_edit_tokenization_divergence,character_insertion,descriptive_first_divergence_not_causal_proof,5,701.0,865.0,2,1873.0,16,True,False,False,a585245b1aafaeb12bb26254c1a8bb50842f9a2b9cc8182a59d754933a0d7b16,0,8,recorded
failure__dca708f83c6189a13861e818,revision_v1_robustness_v2_payload_fidelity_v2__e5eda9f08abe564ffa7e,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,raw_transmission,transformed_text_retokenized,character_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,professional_communication,2,raw_transmission,content_edit_tokenization_divergence,character_deletion,descriptive_first_divergence_not_causal_proof,6,13863.0,22641.0,1,63.0,16,True,False,False,a585245b1aafaeb12bb26254c1a8bb50842f9a2b9cc8182a59d754933a0d7b16,0,8,recorded
failure__f1ca0ac8d6898a48d10a33b4,revision_v1_robustness_v2_payload_fidelity_v2__467892bd73cd3991f6ba,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,raw_transmission,transformed_text_retokenized,character_substitution,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,professional_communication,0,raw_transmission,content_edit_tokenization_divergence,character_substitution,descriptive_first_divergence_not_causal_proof,0,2893.0,83890.0,4,81463.0,16,True,False,False,3af9a0570b18a7e4a63bbf9d1171588e71a2f6f04cdcc163afa7c759ebabcb74,0,8,recorded
failure__494aec735c4b7a4fab634640,revision_v1_robustness_v2_payload_fidelity_v2__009e8bf628da58d55414,revision_v1_primary_v2_payload_fidelity_v2__969db1c5830e59d31f77,raw_transmission,transformed_text_retokenized,paraphrase,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,professional_communication,0,raw_transmission,semantic_rewrite_divergence,paraphrase transformation,descriptive_first_divergence_not_causal_proof,0,2893.0,24119.0,4,243.0,16,True,False,False,3af9a0570b18a7e4a63bbf9d1171588e71a2f6f04cdcc163afa7c759ebabcb74,0,8,recorded
failure__00b615d9afdc863bf582eb89,revision_v1_robustness_v2_payload_fidelity_v2__58d352a0a4f81b8ff5d9,revision_v1_primary_v2_payload_fidelity_v2__2e9397099a8905bb72af,raw_transmission,transformed_text_retokenized,line_endings,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,forum_question_answer,0,raw_transmission,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,353.0,2651.0,2,,16,False,False,True,28a4c6a915ab0a8e9626bb7b7eadd481a8eebb5572e858be3e5e8c946d9a9cd3,0,8,recorded
failure__fdbae78238e87590c9e4a3bf,revision_v1_robustness_v2_payload_fidelity_v2__30ae16950c0232430f9a,revision_v1_primary_v2_payload_fidelity_v2__2e9397099a8905bb72af,raw_transmission,transformed_text_retokenized,whitespace_trim,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,forum_question_answer,1,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,1115.0,2028.0,13,51039.0,16,True,False,False,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,0,8,recorded
failure__6d2dd12c862fbda1496258b6,revision_v1_robustness_v2_payload_fidelity_v2__afc1e902c1b81dd5162c,revision_v1_primary_v2_payload_fidelity_v2__2e9397099a8905bb72af,raw_transmission,transformed_text_retokenized,whitespace_collapse,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,forum_question_answer,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,5,353.0,2651.0,15,28.0,16,True,False,False,28a4c6a915ab0a8e9626bb7b7eadd481a8eebb5572e858be3e5e8c946d9a9cd3,0,8,recorded
failure__0f8b22b744c1212e8af81e6f,revision_v1_robustness_v2_payload_fidelity_v2__eea80b2341c21e097291,revision_v1_primary_v2_payload_fidelity_v2__2e9397099a8905bb72af,raw_transmission,transformed_text_retokenized,markdown_copy_paste,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,forum_question_answer,0,raw_transmission,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,334.0,29.0,2,,16,False,False,True,28a4c6a915ab0a8e9626bb7b7eadd481a8eebb5572e858be3e5e8c946d9a9cd3,0,8,recorded
failure__530a3f0e91daa6eef93733d2,revision_v1_robustness_v2_payload_fidelity_v2__00f1f43d8c4a5ddb08ab,revision_v1_primary_v2_payload_fidelity_v2__2e9397099a8905bb72af,raw_transmission,transformed_text_retokenized,character_insertion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,forum_question_answer,1,raw_transmission,content_edit_tokenization_divergence,character_insertion,descriptive_first_divergence_not_causal_proof,4,323.0,3944.0,10,3317.0,16,True,False,False,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,0,8,recorded
